timestamp,container,cpu_percent,mem_usage,run_number,scenario
2026-04-11 08:56:22,docker_auth_2,1.36%,1.079GiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:22,docker_image_2,1.63%,818.7MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:22,docker_recommender_2,0.30%,556.4MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:22,docker_persistence_1,2.83%,456.9MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:22,docker_webui_1,1.78%,1.118GiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:22,docker_recommender_1,0.39%,675.2MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:22,docker_image_1,1.65%,665.2MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:22,docker_auth_1,2.79%,824MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:22,docker_registry_1,0.61%,198.8MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:22,docker_db_1,5.50%,27.17MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:34,docker_auth_2,0.28%,1.079GiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:34,docker_image_2,1.70%,818.7MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:34,docker_recommender_2,2.83%,558.6MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:34,docker_persistence_1,16.48%,456.8MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:34,docker_webui_1,32.54%,1.119GiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:34,docker_recommender_1,2.21%,675.2MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:34,docker_image_1,9.38%,665.6MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:34,docker_auth_1,13.39%,824.1MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:34,docker_registry_1,0.80%,198.8MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:34,docker_db_1,2.22%,27.15MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:46,docker_auth_2,0.27%,1.079GiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:46,docker_image_2,0.34%,818.8MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:46,docker_recommender_2,1.94%,558.6MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:46,docker_persistence_1,13.85%,456.9MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:46,docker_webui_1,25.32%,1.123GiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:46,docker_recommender_1,1.25%,675.7MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:46,docker_image_1,7.79%,667.1MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:46,docker_auth_1,9.48%,824.3MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:46,docker_registry_1,0.61%,198.9MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:46,docker_db_1,1.55%,27.16MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:58,docker_auth_2,7.62%,1.079GiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:58,docker_image_2,3.28%,818.8MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:58,docker_recommender_2,2.35%,558.7MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:58,docker_persistence_1,16.58%,456.9MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:58,docker_webui_1,31.63%,1.123GiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:58,docker_recommender_1,3.51%,675.7MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:58,docker_image_1,11.15%,667.7MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:58,docker_auth_1,0.36%,824.3MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:58,docker_registry_1,0.62%,198.9MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:56:58,docker_db_1,1.26%,27.15MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:57:10,docker_auth_2,9.87%,1.08GiB / 7.751GiB,5,browse_heavy
2026-04-11 08:57:10,docker_image_2,1.72%,818.9MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:57:10,docker_recommender_2,1.87%,559MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:57:10,docker_persistence_1,18.47%,456.9MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:57:10,docker_webui_1,31.65%,1.124GiB / 7.751GiB,5,browse_heavy
2026-04-11 08:57:10,docker_recommender_1,1.64%,675.8MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:57:10,docker_image_1,9.19%,668.7MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:57:10,docker_auth_1,1.43%,824.3MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:57:10,docker_registry_1,0.74%,198.9MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:57:10,docker_db_1,1.54%,27.16MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:57:22,docker_auth_2,8.00%,1.08GiB / 7.751GiB,5,browse_heavy
2026-04-11 08:57:22,docker_image_2,40.19%,820.6MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:57:22,docker_recommender_2,1.88%,558.9MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:57:22,docker_persistence_1,11.44%,456.9MiB / 7.751GiB,5,browse_heavy
2026-04-11 08:57:22,docker_webui_1,26.72%,1.123GiB / 7.751GiB,5,browse_heavy
