timestamp,container,cpu_percent,mem_usage,run_number,scenario
2026-04-20 10:21:56,docker_image_1,42.49%,588.1MiB / 7.751GiB,2,3_replicas
2026-04-20 10:21:56,docker_image_3,1.73%,852.2MiB / 7.751GiB,2,3_replicas
2026-04-20 10:21:56,docker_persistence_1,11.77%,507.5MiB / 7.751GiB,2,3_replicas
2026-04-20 10:21:56,docker_image_2,1.51%,790.2MiB / 7.751GiB,2,3_replicas
2026-04-20 10:21:56,docker_recommender_3,2.87%,478MiB / 7.751GiB,2,3_replicas
2026-04-20 10:21:56,docker_auth_2,1.20%,692.9MiB / 7.751GiB,2,3_replicas
2026-04-20 10:21:56,docker_recommender_2,1.59%,595.4MiB / 7.751GiB,2,3_replicas
2026-04-20 10:21:56,docker_recommender_1,1.23%,470MiB / 7.751GiB,2,3_replicas
2026-04-20 10:21:56,docker_auth_1,32.13%,484MiB / 7.751GiB,2,3_replicas
2026-04-20 10:21:56,docker_webui_1,106.13%,746.6MiB / 7.751GiB,2,3_replicas
2026-04-20 10:21:56,docker_registry_1,0.98%,226MiB / 7.751GiB,2,3_replicas
2026-04-20 10:21:56,docker_db_1,3.99%,76.84MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:08,docker_image_1,28.00%,583.2MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:08,docker_image_3,4.45%,852.2MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:08,docker_persistence_1,15.94%,507.6MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:08,docker_image_2,3.40%,790.2MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:08,docker_recommender_3,4.41%,478.1MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:08,docker_auth_2,3.23%,692.9MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:08,docker_recommender_2,1.66%,595.4MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:08,docker_recommender_1,1.38%,470.1MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:08,docker_auth_1,15.73%,492.7MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:08,docker_webui_1,32.04%,756.1MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:08,docker_registry_1,1.13%,226.1MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:08,docker_db_1,1.87%,76.97MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:21,docker_image_1,41.04%,586MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:21,docker_image_3,0.22%,858.9MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:21,docker_persistence_1,18.23%,507.1MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:21,docker_image_2,0.30%,789.2MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:21,docker_recommender_3,2.75%,478.1MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:21,docker_auth_2,3.73%,692.8MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:21,docker_recommender_2,0.29%,594.9MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:21,docker_recommender_1,2.79%,470.2MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:21,docker_auth_1,22.17%,493MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:21,docker_webui_1,35.16%,746.7MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:21,docker_registry_1,2.82%,226.6MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:21,docker_db_1,1.32%,77.01MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:33,docker_image_1,1.79%,585.5MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:33,docker_image_3,30.28%,856.2MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:33,docker_persistence_1,11.72%,506.1MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:33,docker_image_2,0.48%,786.4MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:33,docker_recommender_3,15.28%,478MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:33,docker_auth_2,12.77%,692.7MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:33,docker_recommender_2,2.03%,598.4MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:33,docker_recommender_1,1.77%,473MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:33,docker_auth_1,5.66%,489.5MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:33,docker_webui_1,27.82%,746.7MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:33,docker_registry_1,1.04%,226.5MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:33,docker_db_1,2.00%,76.81MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:45,docker_image_1,3.40%,584.5MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:45,docker_image_3,11.94%,855.7MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:45,docker_persistence_1,26.78%,504.3MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:45,docker_image_2,1.85%,783MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:45,docker_recommender_3,6.73%,478.7MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:45,docker_auth_2,20.74%,692.6MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:45,docker_recommender_2,2.64%,596.4MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:45,docker_recommender_1,0.31%,472.3MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:45,docker_auth_1,2.06%,489.4MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:45,docker_webui_1,31.33%,746.8MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:45,docker_registry_1,1.38%,226.3MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:45,docker_db_1,2.23%,76.59MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:57,docker_image_1,6.12%,584MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:57,docker_image_3,23.63%,855.6MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:57,docker_persistence_1,13.77%,503MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:57,docker_image_2,6.14%,780.7MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:57,docker_recommender_3,2.73%,478.5MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:57,docker_auth_2,17.83%,691.6MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:57,docker_recommender_2,2.61%,594.5MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:57,docker_recommender_1,2.79%,470.4MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:57,docker_auth_1,3.24%,489.5MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:57,docker_webui_1,43.10%,745.6MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:57,docker_registry_1,1.25%,226.2MiB / 7.751GiB,2,3_replicas
2026-04-20 10:22:57,docker_db_1,2.00%,76.41MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:09,docker_image_1,11.08%,585.3MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:09,docker_image_3,2.64%,855.6MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:09,docker_persistence_1,15.09%,503.1MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:09,docker_image_2,2.14%,780.8MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:09,docker_recommender_3,0.49%,478.5MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:09,docker_auth_2,1.47%,691.6MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:09,docker_recommender_2,4.03%,594.7MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:09,docker_recommender_1,2.80%,470.5MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:09,docker_auth_1,18.74%,489.7MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:09,docker_webui_1,30.90%,745.6MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:09,docker_registry_1,1.13%,226.2MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:09,docker_db_1,1.70%,76.5MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:21,docker_image_1,12.28%,585.3MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:21,docker_image_3,1.91%,856.5MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:21,docker_persistence_1,12.09%,502.5MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:21,docker_image_2,5.63%,780.6MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:21,docker_recommender_3,0.72%,478.5MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:21,docker_auth_2,3.03%,692.5MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:21,docker_recommender_2,1.81%,594MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:21,docker_recommender_1,3.43%,473.9MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:21,docker_auth_1,18.07%,490MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:21,docker_webui_1,28.18%,744.8MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:21,docker_registry_1,1.07%,226.3MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:21,docker_db_1,1.49%,76.53MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:34,docker_image_1,19.32%,587.4MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:34,docker_image_3,1.42%,856MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:34,docker_persistence_1,11.28%,500.6MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:34,docker_image_2,1.72%,780.4MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:34,docker_recommender_3,2.28%,478.3MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:34,docker_auth_2,11.14%,692.3MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:34,docker_recommender_2,4.94%,592MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:34,docker_recommender_1,0.30%,473.1MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:34,docker_auth_1,2.15%,489.9MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:34,docker_webui_1,22.56%,744.9MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:34,docker_registry_1,1.26%,225.9MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:34,docker_db_1,1.32%,76.32MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:46,docker_image_1,15.11%,593.9MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:46,docker_image_3,1.33%,855.7MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:46,docker_persistence_1,19.36%,498.3MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:46,docker_image_2,1.47%,780.3MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:46,docker_recommender_3,4.04%,478MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:46,docker_auth_2,16.73%,689.6MiB / 7.751GiB,2,3_replicas
2026-04-20 10:23:46,docker_recommender_2,1.40%,593.9MiB / 7.751GiB,2,3_replicas
