timestamp,container,cpu_percent,mem_usage,run_number,scenario
2026-04-20 10:28:01,docker_image_1,1.55%,567.6MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:01,docker_image_3,4.50%,836.4MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:01,docker_persistence_1,30.92%,493.7MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:01,docker_image_2,2.11%,770.7MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:01,docker_recommender_3,1.92%,477MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:01,docker_auth_2,2.20%,681.3MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:01,docker_recommender_2,1.59%,587.3MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:01,docker_recommender_1,5.90%,490.5MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:01,docker_auth_1,5.53%,494.5MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:01,docker_webui_1,13.65%,746.7MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:01,docker_registry_1,1.04%,297.4MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:01,docker_db_1,2.83%,76.47MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:13,docker_image_1,0.25%,567.7MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:13,docker_image_3,9.66%,836.6MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:13,docker_persistence_1,26.46%,485.8MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:13,docker_image_2,1.87%,770.7MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:13,docker_recommender_3,1.92%,477MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:13,docker_auth_2,1.54%,681.3MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:13,docker_recommender_2,0.28%,587.3MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:13,docker_recommender_1,2.69%,493.9MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:13,docker_auth_1,21.16%,494.6MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:13,docker_webui_1,42.02%,746.7MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:13,docker_registry_1,1.14%,297.4MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:13,docker_db_1,1.77%,76.54MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:25,docker_image_1,0.65%,567MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:25,docker_image_3,6.68%,839.1MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:25,docker_persistence_1,11.99%,487.3MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:25,docker_image_2,0.35%,770.6MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:25,docker_recommender_3,1.49%,477MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:25,docker_auth_2,1.60%,682.7MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:25,docker_recommender_2,0.38%,586.6MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:25,docker_recommender_1,3.70%,494.2MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:25,docker_auth_1,26.05%,510.8MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:25,docker_webui_1,26.95%,746MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:25,docker_registry_1,1.04%,297.1MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:25,docker_db_1,1.89%,76.54MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:37,docker_image_1,1.92%,566MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:37,docker_image_3,6.90%,838.4MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:37,docker_persistence_1,14.84%,487MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:37,docker_image_2,2.52%,770.4MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:37,docker_recommender_3,1.57%,477MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:37,docker_auth_2,0.35%,682.6MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:37,docker_recommender_2,2.28%,585.5MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:37,docker_recommender_1,0.39%,494.3MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:37,docker_auth_1,20.13%,494.2MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:37,docker_webui_1,28.15%,746MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:37,docker_registry_1,1.22%,297MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:37,docker_db_1,1.68%,76.42MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:50,docker_image_1,4.12%,564.8MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:50,docker_image_3,12.64%,838.1MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:50,docker_persistence_1,14.23%,486.8MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:50,docker_image_2,3.59%,769.9MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:50,docker_recommender_3,2.56%,477.1MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:50,docker_auth_2,1.58%,682.6MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:50,docker_recommender_2,5.10%,589.1MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:50,docker_recommender_1,12.87%,495.9MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:50,docker_auth_1,17.95%,494MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:50,docker_webui_1,38.92%,745.3MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:50,docker_registry_1,1.39%,296.8MiB / 7.751GiB,3,3_replicas
2026-04-20 10:28:50,docker_db_1,1.21%,76.32MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:02,docker_image_1,1.38%,564MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:02,docker_image_3,1.38%,837.7MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:02,docker_persistence_1,11.14%,486.4MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:02,docker_image_2,8.12%,769.3MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:02,docker_recommender_3,1.25%,477.1MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:02,docker_auth_2,3.68%,682.7MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:02,docker_recommender_2,1.74%,588.3MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:02,docker_recommender_1,3.77%,496.2MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:02,docker_auth_1,17.45%,494MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:02,docker_webui_1,29.59%,744.5MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:02,docker_registry_1,1.17%,301.1MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:02,docker_db_1,1.71%,76.29MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:14,docker_image_1,1.84%,561.9MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:14,docker_image_3,1.46%,834.4MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:14,docker_persistence_1,12.61%,484.6MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:14,docker_image_2,9.16%,767.4MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:14,docker_recommender_3,0.36%,476.9MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:14,docker_auth_2,12.87%,683MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:14,docker_recommender_2,1.53%,586.1MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:14,docker_recommender_1,7.03%,496.3MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:14,docker_auth_1,1.27%,493.6MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:14,docker_webui_1,27.91%,744.5MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:14,docker_registry_1,0.88%,301MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:14,docker_db_1,1.17%,75.93MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:26,docker_image_1,2.85%,561.9MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:26,docker_image_3,1.63%,834.9MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:26,docker_persistence_1,9.13%,484.8MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:26,docker_image_2,6.27%,768.6MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:26,docker_recommender_3,2.64%,477MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:26,docker_auth_2,18.23%,683.4MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:26,docker_recommender_2,1.23%,586.2MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:26,docker_recommender_1,2.03%,499.3MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:26,docker_auth_1,2.92%,496.2MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:26,docker_webui_1,18.20%,742.7MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:26,docker_registry_1,0.95%,301.1MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:26,docker_db_1,1.69%,76.05MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:38,docker_image_1,1.54%,565.1MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:38,docker_image_3,11.61%,834.7MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:38,docker_persistence_1,13.23%,484.6MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:38,docker_image_2,3.14%,768.3MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:38,docker_recommender_3,4.83%,477.1MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:38,docker_auth_2,1.61%,683.8MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:38,docker_recommender_2,2.68%,585.9MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:38,docker_recommender_1,1.65%,499.3MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:38,docker_auth_1,17.21%,496MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:38,docker_webui_1,31.05%,742.6MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:38,docker_registry_1,0.88%,301.7MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:38,docker_db_1,1.30%,76.08MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:51,docker_image_1,0.25%,563.9MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:51,docker_image_3,9.13%,833.6MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:51,docker_persistence_1,15.36%,483.8MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:51,docker_image_2,2.25%,767.2MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:51,docker_recommender_3,1.95%,477.1MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:51,docker_auth_2,2.91%,683.7MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:51,docker_recommender_2,0.31%,584.7MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:51,docker_recommender_1,1.76%,499.4MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:51,docker_auth_1,14.71%,496.1MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:51,docker_webui_1,29.99%,741.5MiB / 7.751GiB,3,3_replicas
2026-04-20 10:29:51,docker_registry_1,1.48%,301.4MiB / 7.751GiB,3,3_replicas
