timestamp,container,cpu_percent,mem_usage,run_number,scenario
2026-04-10 09:25:56,docker_image_2,28.57%,828.4MiB / 7.751GiB,1,200vus
2026-04-10 09:25:56,docker_auth_2,41.99%,521.7MiB / 7.751GiB,1,200vus
2026-04-10 09:25:56,docker_recommender_2,6.37%,540.5MiB / 7.751GiB,1,200vus
2026-04-10 09:25:56,docker_persistence_1,0.79%,459MiB / 7.751GiB,1,200vus
2026-04-10 09:25:56,docker_webui_1,202.49%,537.5MiB / 7.751GiB,1,200vus
2026-04-10 09:25:56,docker_recommender_1,52.03%,535.3MiB / 7.751GiB,1,200vus
2026-04-10 09:25:56,docker_image_1,14.04%,744.9MiB / 7.751GiB,1,200vus
2026-04-10 09:25:56,docker_auth_1,5.46%,493.7MiB / 7.751GiB,1,200vus
2026-04-10 09:25:56,docker_registry_1,19.10%,196.8MiB / 7.751GiB,1,200vus
2026-04-10 09:25:56,docker_db_1,0.65%,98.71MiB / 7.751GiB,1,200vus
2026-04-10 09:26:09,docker_image_2,8.59%,827.8MiB / 7.751GiB,1,200vus
2026-04-10 09:26:09,docker_auth_2,15.96%,530.8MiB / 7.751GiB,1,200vus
2026-04-10 09:26:09,docker_recommender_2,7.24%,540.2MiB / 7.751GiB,1,200vus
2026-04-10 09:26:09,docker_persistence_1,28.30%,516.4MiB / 7.751GiB,1,200vus
2026-04-10 09:26:09,docker_webui_1,50.46%,752.8MiB / 7.751GiB,1,200vus
2026-04-10 09:26:09,docker_recommender_1,35.31%,542.5MiB / 7.751GiB,1,200vus
2026-04-10 09:26:09,docker_image_1,116.50%,887.8MiB / 7.751GiB,1,200vus
2026-04-10 09:26:09,docker_auth_1,107.78%,626.8MiB / 7.751GiB,1,200vus
2026-04-10 09:26:09,docker_registry_1,3.99%,197.2MiB / 7.751GiB,1,200vus
2026-04-10 09:26:09,docker_db_1,0.48%,105.2MiB / 7.751GiB,1,200vus
2026-04-10 09:26:21,docker_image_2,5.32%,829.2MiB / 7.751GiB,1,200vus
2026-04-10 09:26:21,docker_auth_2,4.00%,530.4MiB / 7.751GiB,1,200vus
2026-04-10 09:26:21,docker_recommender_2,2.41%,531.5MiB / 7.751GiB,1,200vus
2026-04-10 09:26:21,docker_persistence_1,99.64%,494.4MiB / 7.751GiB,1,200vus
2026-04-10 09:26:21,docker_webui_1,138.60%,1.057GiB / 7.751GiB,1,200vus
2026-04-10 09:26:21,docker_recommender_1,0.44%,544.4MiB / 7.751GiB,1,200vus
2026-04-10 09:26:21,docker_image_1,103.66%,1.003GiB / 7.751GiB,1,200vus
2026-04-10 09:26:21,docker_auth_1,53.04%,639.2MiB / 7.751GiB,1,200vus
2026-04-10 09:26:21,docker_registry_1,30.27%,199.8MiB / 7.751GiB,1,200vus
2026-04-10 09:26:21,docker_db_1,0.97%,94.49MiB / 7.751GiB,1,200vus
2026-04-10 09:26:34,docker_image_2,11.53%,806.6MiB / 7.751GiB,1,200vus
2026-04-10 09:26:34,docker_auth_2,90.08%,576.7MiB / 7.751GiB,1,200vus
2026-04-10 09:26:34,docker_recommender_2,1.29%,522.1MiB / 7.751GiB,1,200vus
2026-04-10 09:26:34,docker_persistence_1,79.33%,531.2MiB / 7.751GiB,1,200vus
2026-04-10 09:26:34,docker_webui_1,102.42%,1.069GiB / 7.751GiB,1,200vus
2026-04-10 09:26:34,docker_recommender_1,1.42%,534.7MiB / 7.751GiB,1,200vus
2026-04-10 09:26:34,docker_image_1,79.37%,1017MiB / 7.751GiB,1,200vus
2026-04-10 09:26:34,docker_auth_1,51.69%,640MiB / 7.751GiB,1,200vus
2026-04-10 09:26:34,docker_registry_1,1.95%,192.8MiB / 7.751GiB,1,200vus
2026-04-10 09:26:34,docker_db_1,3.00%,91.41MiB / 7.751GiB,1,200vus
2026-04-10 09:26:46,docker_image_2,3.59%,801.6MiB / 7.751GiB,1,200vus
2026-04-10 09:26:46,docker_auth_2,100.15%,654.9MiB / 7.751GiB,1,200vus
2026-04-10 09:26:46,docker_recommender_2,18.90%,513.5MiB / 7.751GiB,1,200vus
2026-04-10 09:26:46,docker_persistence_1,75.50%,570MiB / 7.751GiB,1,200vus
2026-04-10 09:26:46,docker_webui_1,107.49%,1.033GiB / 7.751GiB,1,200vus
2026-04-10 09:26:46,docker_recommender_1,6.08%,536.3MiB / 7.751GiB,1,200vus
2026-04-10 09:26:46,docker_image_1,60.65%,988.7MiB / 7.751GiB,1,200vus
2026-04-10 09:26:46,docker_auth_1,44.12%,646.4MiB / 7.751GiB,1,200vus
2026-04-10 09:26:46,docker_registry_1,4.25%,188MiB / 7.751GiB,1,200vus
2026-04-10 09:26:46,docker_db_1,2.01%,87.89MiB / 7.751GiB,1,200vus
2026-04-10 09:26:59,docker_image_2,5.59%,805.7MiB / 7.751GiB,1,200vus
2026-04-10 09:26:59,docker_auth_2,84.24%,673.1MiB / 7.751GiB,1,200vus
