timestamp,container,cpu_percent,mem_usage,run_number,scenario
2026-04-10 10:24:54,docker_auth_2,3.47%,445MiB / 7.751GiB,1,10vus
2026-04-10 10:24:54,docker_image_2,225.78%,492.3MiB / 7.751GiB,1,10vus
2026-04-10 10:24:54,docker_recommender_2,1.16%,449.2MiB / 7.751GiB,1,10vus
2026-04-10 10:24:54,docker_persistence_1,7.06%,573.3MiB / 7.751GiB,1,10vus
2026-04-10 10:24:54,docker_webui_1,144.48%,507.3MiB / 7.751GiB,1,10vus
2026-04-10 10:24:54,docker_recommender_1,0.61%,477.9MiB / 7.751GiB,1,10vus
2026-04-10 10:24:54,docker_image_1,248.13%,627.4MiB / 7.751GiB,1,10vus
2026-04-10 10:24:54,docker_auth_1,4.99%,404.9MiB / 7.751GiB,1,10vus
2026-04-10 10:24:54,docker_registry_1,2.14%,213.7MiB / 7.751GiB,1,10vus
2026-04-10 10:24:54,docker_db_1,0.14%,98.57MiB / 7.751GiB,1,10vus
2026-04-10 10:25:06,docker_auth_2,163.06%,514.2MiB / 7.751GiB,1,10vus
2026-04-10 10:25:06,docker_image_2,247.15%,592MiB / 7.751GiB,1,10vus
2026-04-10 10:25:06,docker_recommender_2,27.63%,458.7MiB / 7.751GiB,1,10vus
2026-04-10 10:25:06,docker_persistence_1,26.69%,577.9MiB / 7.751GiB,1,10vus
2026-04-10 10:25:06,docker_webui_1,62.44%,666.6MiB / 7.751GiB,1,10vus
2026-04-10 10:25:06,docker_recommender_1,6.65%,478.7MiB / 7.751GiB,1,10vus
2026-04-10 10:25:06,docker_image_1,21.85%,851.5MiB / 7.751GiB,1,10vus
2026-04-10 10:25:06,docker_auth_1,6.18%,417.8MiB / 7.751GiB,1,10vus
2026-04-10 10:25:06,docker_registry_1,22.36%,214.2MiB / 7.751GiB,1,10vus
2026-04-10 10:25:06,docker_db_1,0.75%,98.73MiB / 7.751GiB,1,10vus
2026-04-10 10:25:19,docker_auth_2,28.51%,555MiB / 7.751GiB,1,10vus
2026-04-10 10:25:19,docker_image_2,18.54%,846.2MiB / 7.751GiB,1,10vus
2026-04-10 10:25:19,docker_recommender_2,44.51%,472.2MiB / 7.751GiB,1,10vus
2026-04-10 10:25:19,docker_persistence_1,28.98%,581MiB / 7.751GiB,1,10vus
2026-04-10 10:25:19,docker_webui_1,42.18%,960.7MiB / 7.751GiB,1,10vus
2026-04-10 10:25:19,docker_recommender_1,0.30%,491MiB / 7.751GiB,1,10vus
2026-04-10 10:25:19,docker_image_1,5.94%,875MiB / 7.751GiB,1,10vus
2026-04-10 10:25:19,docker_auth_1,54.40%,418.7MiB / 7.751GiB,1,10vus
2026-04-10 10:25:19,docker_registry_1,15.78%,213.9MiB / 7.751GiB,1,10vus
2026-04-10 10:25:19,docker_db_1,0.06%,97.86MiB / 7.751GiB,1,10vus
2026-04-10 10:25:31,docker_auth_2,34.07%,604.8MiB / 7.751GiB,1,10vus
2026-04-10 10:25:31,docker_image_2,36.42%,912.2MiB / 7.751GiB,1,10vus
2026-04-10 10:25:31,docker_recommender_2,12.39%,468.3MiB / 7.751GiB,1,10vus
2026-04-10 10:25:31,docker_persistence_1,33.24%,582.6MiB / 7.751GiB,1,10vus
2026-04-10 10:25:31,docker_webui_1,55.04%,965.1MiB / 7.751GiB,1,10vus
2026-04-10 10:25:31,docker_recommender_1,1.04%,497.5MiB / 7.751GiB,1,10vus
2026-04-10 10:25:31,docker_image_1,20.21%,902.3MiB / 7.751GiB,1,10vus
2026-04-10 10:25:31,docker_auth_1,15.41%,413.8MiB / 7.751GiB,1,10vus
2026-04-10 10:25:31,docker_registry_1,5.57%,214.8MiB / 7.751GiB,1,10vus
2026-04-10 10:25:31,docker_db_1,0.45%,96.87MiB / 7.751GiB,1,10vus
2026-04-10 10:25:44,docker_auth_2,32.49%,609.9MiB / 7.751GiB,1,10vus
2026-04-10 10:25:44,docker_image_2,27.39%,917.5MiB / 7.751GiB,1,10vus
2026-04-10 10:25:44,docker_recommender_2,9.81%,470.7MiB / 7.751GiB,1,10vus
2026-04-10 10:25:44,docker_persistence_1,5.06%,587MiB / 7.751GiB,1,10vus
2026-04-10 10:25:44,docker_webui_1,31.36%,965.7MiB / 7.751GiB,1,10vus
