timestamp,container,cpu_percent,mem_usage,run_number,scenario
2026-04-10 10:37:15,docker_auth_2,1.43%,757.2MiB / 7.751GiB,3,10vus
2026-04-10 10:37:15,docker_image_2,2.02%,801.7MiB / 7.751GiB,3,10vus
2026-04-10 10:37:15,docker_recommender_2,3.23%,552.3MiB / 7.751GiB,3,10vus
2026-04-10 10:37:15,docker_persistence_1,0.32%,606.3MiB / 7.751GiB,3,10vus
2026-04-10 10:37:15,docker_webui_1,3.56%,1.015GiB / 7.751GiB,3,10vus
2026-04-10 10:37:15,docker_recommender_1,3.27%,717.4MiB / 7.751GiB,3,10vus
2026-04-10 10:37:15,docker_image_1,1.73%,918.4MiB / 7.751GiB,3,10vus
2026-04-10 10:37:15,docker_auth_1,0.37%,764.1MiB / 7.751GiB,3,10vus
2026-04-10 10:37:15,docker_registry_1,1.25%,216.6MiB / 7.751GiB,3,10vus
2026-04-10 10:37:15,docker_db_1,0.13%,67.08MiB / 7.751GiB,3,10vus
2026-04-10 10:37:28,docker_auth_2,4.70%,757.3MiB / 7.751GiB,3,10vus
2026-04-10 10:37:28,docker_image_2,2.83%,802.8MiB / 7.751GiB,3,10vus
2026-04-10 10:37:28,docker_recommender_2,1.88%,552.4MiB / 7.751GiB,3,10vus
2026-04-10 10:37:28,docker_persistence_1,1.75%,607.5MiB / 7.751GiB,3,10vus
2026-04-10 10:37:28,docker_webui_1,14.24%,1.015GiB / 7.751GiB,3,10vus
2026-04-10 10:37:28,docker_recommender_1,1.88%,717.4MiB / 7.751GiB,3,10vus
2026-04-10 10:37:28,docker_image_1,2.03%,918.5MiB / 7.751GiB,3,10vus
2026-04-10 10:37:28,docker_auth_1,3.21%,764.3MiB / 7.751GiB,3,10vus
2026-04-10 10:37:28,docker_registry_1,1.08%,216.6MiB / 7.751GiB,3,10vus
2026-04-10 10:37:28,docker_db_1,0.55%,67.11MiB / 7.751GiB,3,10vus
2026-04-10 10:37:40,docker_auth_2,0.70%,753MiB / 7.751GiB,3,10vus
2026-04-10 10:37:40,docker_image_2,5.07%,833MiB / 7.751GiB,3,10vus
2026-04-10 10:37:40,docker_recommender_2,2.00%,552.5MiB / 7.751GiB,3,10vus
2026-04-10 10:37:40,docker_persistence_1,4.48%,607.7MiB / 7.751GiB,3,10vus
2026-04-10 10:37:40,docker_webui_1,9.59%,1.011GiB / 7.751GiB,3,10vus
2026-04-10 10:37:40,docker_recommender_1,1.40%,718.8MiB / 7.751GiB,3,10vus
2026-04-10 10:37:40,docker_image_1,0.38%,912.7MiB / 7.751GiB,3,10vus
2026-04-10 10:37:40,docker_auth_1,2.72%,764.4MiB / 7.751GiB,3,10vus
2026-04-10 10:37:40,docker_registry_1,1.14%,216MiB / 7.751GiB,3,10vus
2026-04-10 10:37:40,docker_db_1,0.28%,66.79MiB / 7.751GiB,3,10vus
2026-04-10 10:37:52,docker_auth_2,0.33%,751.6MiB / 7.751GiB,3,10vus
2026-04-10 10:37:52,docker_image_2,4.91%,832.5MiB / 7.751GiB,3,10vus
2026-04-10 10:37:52,docker_recommender_2,2.11%,551.6MiB / 7.751GiB,3,10vus
2026-04-10 10:37:52,docker_persistence_1,3.64%,611.2MiB / 7.751GiB,3,10vus
2026-04-10 10:37:52,docker_webui_1,13.63%,1.009GiB / 7.751GiB,3,10vus
2026-04-10 10:37:52,docker_recommender_1,8.47%,717.5MiB / 7.751GiB,3,10vus
2026-04-10 10:37:52,docker_image_1,1.73%,912.3MiB / 7.751GiB,3,10vus
2026-04-10 10:37:52,docker_auth_1,3.14%,764.5MiB / 7.751GiB,3,10vus
2026-04-10 10:37:52,docker_registry_1,1.39%,215.9MiB / 7.751GiB,3,10vus
2026-04-10 10:37:52,docker_db_1,0.29%,66.69MiB / 7.751GiB,3,10vus
2026-04-10 10:38:04,docker_auth_2,3.98%,751MiB / 7.751GiB,3,10vus
2026-04-10 10:38:04,docker_image_2,2.38%,831.7MiB / 7.751GiB,3,10vus
2026-04-10 10:38:04,docker_recommender_2,0.31%,551MiB / 7.751GiB,3,10vus
2026-04-10 10:38:04,docker_persistence_1,4.40%,611.4MiB / 7.751GiB,3,10vus
2026-04-10 10:38:04,docker_webui_1,5.90%,1.008GiB / 7.751GiB,3,10vus
2026-04-10 10:38:04,docker_recommender_1,0.45%,716.7MiB / 7.751GiB,3,10vus
2026-04-10 10:38:04,docker_image_1,4.18%,912.6MiB / 7.751GiB,3,10vus
2026-04-10 10:38:04,docker_auth_1,3.20%,764.6MiB / 7.751GiB,3,10vus
2026-04-10 10:38:04,docker_registry_1,1.04%,219MiB / 7.751GiB,3,10vus
2026-04-10 10:38:04,docker_db_1,0.27%,66.65MiB / 7.751GiB,3,10vus
2026-04-10 10:38:16,docker_auth_2,0.50%,751.4MiB / 7.751GiB,3,10vus
2026-04-10 10:38:16,docker_image_2,1.84%,831.8MiB / 7.751GiB,3,10vus
2026-04-10 10:38:16,docker_recommender_2,3.13%,551MiB / 7.751GiB,3,10vus
2026-04-10 10:38:16,docker_persistence_1,2.15%,611.4MiB / 7.751GiB,3,10vus
2026-04-10 10:38:16,docker_webui_1,5.75%,1.008GiB / 7.751GiB,3,10vus
2026-04-10 10:38:16,docker_recommender_1,2.89%,716.9MiB / 7.751GiB,3,10vus
2026-04-10 10:38:16,docker_image_1,6.39%,914MiB / 7.751GiB,3,10vus
2026-04-10 10:38:16,docker_auth_1,2.47%,764.7MiB / 7.751GiB,3,10vus
2026-04-10 10:38:16,docker_registry_1,1.01%,220.7MiB / 7.751GiB,3,10vus
2026-04-10 10:38:16,docker_db_1,0.24%,66.67MiB / 7.751GiB,3,10vus
2026-04-10 10:38:28,docker_auth_2,22.42%,750.5MiB / 7.751GiB,3,10vus
2026-04-10 10:38:28,docker_image_2,2.19%,830.2MiB / 7.751GiB,3,10vus
2026-04-10 10:38:28,docker_recommender_2,2.53%,549.9MiB / 7.751GiB,3,10vus
2026-04-10 10:38:28,docker_persistence_1,3.41%,611.4MiB / 7.751GiB,3,10vus
2026-04-10 10:38:28,docker_webui_1,7.34%,1.006GiB / 7.751GiB,3,10vus
2026-04-10 10:38:28,docker_recommender_1,2.57%,715.5MiB / 7.751GiB,3,10vus
2026-04-10 10:38:28,docker_image_1,3.02%,914.1MiB / 7.751GiB,3,10vus
2026-04-10 10:38:28,docker_auth_1,2.37%,764.7MiB / 7.751GiB,3,10vus
2026-04-10 10:38:28,docker_registry_1,0.74%,220.3MiB / 7.751GiB,3,10vus
2026-04-10 10:38:28,docker_db_1,0.44%,66.57MiB / 7.751GiB,3,10vus
2026-04-10 10:38:41,docker_auth_2,6.78%,750.7MiB / 7.751GiB,3,10vus
2026-04-10 10:38:41,docker_image_2,8.91%,830.4MiB / 7.751GiB,3,10vus
2026-04-10 10:38:41,docker_recommender_2,8.18%,550MiB / 7.751GiB,3,10vus
2026-04-10 10:38:41,docker_persistence_1,1.90%,612.5MiB / 7.751GiB,3,10vus
2026-04-10 10:38:41,docker_webui_1,3.71%,1.006GiB / 7.751GiB,3,10vus
2026-04-10 10:38:41,docker_recommender_1,8.52%,715.8MiB / 7.751GiB,3,10vus
2026-04-10 10:38:41,docker_image_1,2.69%,914.2MiB / 7.751GiB,3,10vus
2026-04-10 10:38:41,docker_auth_1,0.44%,764.8MiB / 7.751GiB,3,10vus
2026-04-10 10:38:41,docker_registry_1,0.81%,220.3MiB / 7.751GiB,3,10vus
2026-04-10 10:38:41,docker_db_1,0.41%,66.6MiB / 7.751GiB,3,10vus
2026-04-10 10:38:53,docker_auth_2,6.91%,751MiB / 7.751GiB,3,10vus
2026-04-10 10:38:53,docker_image_2,16.00%,830.6MiB / 7.751GiB,3,10vus
2026-04-10 10:38:53,docker_recommender_2,2.16%,554.4MiB / 7.751GiB,3,10vus
2026-04-10 10:38:53,docker_persistence_1,11.83%,612.6MiB / 7.751GiB,3,10vus
2026-04-10 10:38:53,docker_webui_1,13.50%,1.006GiB / 7.751GiB,3,10vus
2026-04-10 10:38:53,docker_recommender_1,3.07%,715.9MiB / 7.751GiB,3,10vus
2026-04-10 10:38:53,docker_image_1,1.79%,914.2MiB / 7.751GiB,3,10vus
2026-04-10 10:38:53,docker_auth_1,3.95%,765.3MiB / 7.751GiB,3,10vus
2026-04-10 10:38:53,docker_registry_1,1.45%,220.3MiB / 7.751GiB,3,10vus
2026-04-10 10:38:53,docker_db_1,0.40%,66.62MiB / 7.751GiB,3,10vus
2026-04-10 10:39:05,docker_auth_2,4.47%,750.6MiB / 7.751GiB,3,10vus
2026-04-10 10:39:05,docker_image_2,0.35%,830.4MiB / 7.751GiB,3,10vus
2026-04-10 10:39:05,docker_recommender_2,2.38%,554.1MiB / 7.751GiB,3,10vus
2026-04-10 10:39:05,docker_persistence_1,4.74%,612.6MiB / 7.751GiB,3,10vus
2026-04-10 10:39:05,docker_webui_1,12.40%,1.005GiB / 7.751GiB,3,10vus
2026-04-10 10:39:05,docker_recommender_1,4.74%,715.6MiB / 7.751GiB,3,10vus
2026-04-10 10:39:05,docker_image_1,2.43%,914.5MiB / 7.751GiB,3,10vus
2026-04-10 10:39:05,docker_auth_1,7.86%,765.5MiB / 7.751GiB,3,10vus
2026-04-10 10:39:05,docker_registry_1,0.86%,220.2MiB / 7.751GiB,3,10vus
2026-04-10 10:39:05,docker_db_1,0.34%,66.61MiB / 7.751GiB,3,10vus
2026-04-10 10:39:17,docker_auth_2,2.25%,748.9MiB / 7.751GiB,3,10vus
2026-04-10 10:39:17,docker_image_2,2.17%,828.7MiB / 7.751GiB,3,10vus
2026-04-10 10:39:17,docker_recommender_2,1.44%,552.8MiB / 7.751GiB,3,10vus
2026-04-10 10:39:17,docker_persistence_1,2.99%,612.5MiB / 7.751GiB,3,10vus
2026-04-10 10:39:17,docker_webui_1,4.97%,1.003GiB / 7.751GiB,3,10vus
2026-04-10 10:39:17,docker_recommender_1,1.72%,717.6MiB / 7.751GiB,3,10vus
2026-04-10 10:39:17,docker_image_1,2.33%,914.5MiB / 7.751GiB,3,10vus
2026-04-10 10:39:17,docker_auth_1,2.85%,765.6MiB / 7.751GiB,3,10vus
2026-04-10 10:39:17,docker_registry_1,1.05%,219.8MiB / 7.751GiB,3,10vus
2026-04-10 10:39:17,docker_db_1,0.63%,66.5MiB / 7.751GiB,3,10vus
2026-04-10 10:39:29,docker_auth_2,5.55%,749.1MiB / 7.751GiB,3,10vus
2026-04-10 10:39:29,docker_image_2,1.95%,828.7MiB / 7.751GiB,3,10vus
2026-04-10 10:39:29,docker_recommender_2,3.97%,552.8MiB / 7.751GiB,3,10vus
2026-04-10 10:39:29,docker_persistence_1,4.41%,612.7MiB / 7.751GiB,3,10vus
2026-04-10 10:39:29,docker_webui_1,9.35%,1.004GiB / 7.751GiB,3,10vus
2026-04-10 10:39:29,docker_recommender_1,0.29%,717.7MiB / 7.751GiB,3,10vus
2026-04-10 10:39:29,docker_image_1,42.23%,914.7MiB / 7.751GiB,3,10vus
2026-04-10 10:39:29,docker_auth_1,2.84%,765.7MiB / 7.751GiB,3,10vus
2026-04-10 10:39:29,docker_registry_1,0.99%,219.8MiB / 7.751GiB,3,10vus
2026-04-10 10:39:29,docker_db_1,0.32%,66.53MiB / 7.751GiB,3,10vus
2026-04-10 10:39:41,docker_auth_2,2.58%,749.2MiB / 7.751GiB,3,10vus
2026-04-10 10:39:41,docker_image_2,3.04%,828.7MiB / 7.751GiB,3,10vus
2026-04-10 10:39:41,docker_recommender_2,4.59%,552.8MiB / 7.751GiB,3,10vus
2026-04-10 10:39:41,docker_persistence_1,9.90%,612.9MiB / 7.751GiB,3,10vus
2026-04-10 10:39:41,docker_webui_1,12.71%,1.004GiB / 7.751GiB,3,10vus
2026-04-10 10:39:41,docker_recommender_1,6.06%,717.6MiB / 7.751GiB,3,10vus
2026-04-10 10:39:41,docker_image_1,3.80%,915MiB / 7.751GiB,3,10vus
2026-04-10 10:39:41,docker_auth_1,5.26%,765.7MiB / 7.751GiB,3,10vus
2026-04-10 10:39:41,docker_registry_1,1.04%,219.8MiB / 7.751GiB,3,10vus
2026-04-10 10:39:41,docker_db_1,0.62%,66.55MiB / 7.751GiB,3,10vus
2026-04-10 10:39:53,docker_auth_2,1.68%,756.1MiB / 7.751GiB,3,10vus
2026-04-10 10:39:53,docker_image_2,1.86%,827.2MiB / 7.751GiB,3,10vus
2026-04-10 10:39:53,docker_recommender_2,3.19%,554.5MiB / 7.751GiB,3,10vus
2026-04-10 10:39:53,docker_persistence_1,2.72%,612.9MiB / 7.751GiB,3,10vus
2026-04-10 10:39:53,docker_webui_1,6.64%,1.002GiB / 7.751GiB,3,10vus
2026-04-10 10:39:53,docker_recommender_1,3.31%,717.2MiB / 7.751GiB,3,10vus
2026-04-10 10:39:53,docker_image_1,2.10%,914.7MiB / 7.751GiB,3,10vus
2026-04-10 10:39:53,docker_auth_1,10.73%,766MiB / 7.751GiB,3,10vus
2026-04-10 10:39:53,docker_registry_1,1.03%,219.5MiB / 7.751GiB,3,10vus
2026-04-10 10:39:53,docker_db_1,0.41%,66.42MiB / 7.751GiB,3,10vus
2026-04-10 10:40:06,docker_auth_2,2.04%,775.2MiB / 7.751GiB,3,10vus
2026-04-10 10:40:06,docker_image_2,5.06%,823.1MiB / 7.751GiB,3,10vus
2026-04-10 10:40:06,docker_recommender_2,7.00%,552MiB / 7.751GiB,3,10vus
2026-04-10 10:40:06,docker_persistence_1,2.59%,612.9MiB / 7.751GiB,3,10vus
2026-04-10 10:40:06,docker_webui_1,6.06%,1021MiB / 7.751GiB,3,10vus
2026-04-10 10:40:06,docker_recommender_1,3.09%,714.7MiB / 7.751GiB,3,10vus
2026-04-10 10:40:06,docker_image_1,2.34%,913.8MiB / 7.751GiB,3,10vus
2026-04-10 10:40:06,docker_auth_1,6.29%,766MiB / 7.751GiB,3,10vus
2026-04-10 10:40:06,docker_registry_1,0.94%,218.7MiB / 7.751GiB,3,10vus
2026-04-10 10:40:06,docker_db_1,0.27%,66.17MiB / 7.751GiB,3,10vus
2026-04-10 10:40:18,docker_auth_2,2.20%,841.7MiB / 7.751GiB,3,10vus
2026-04-10 10:40:18,docker_image_2,5.60%,812.6MiB / 7.751GiB,3,10vus
2026-04-10 10:40:18,docker_recommender_2,17.68%,546.7MiB / 7.751GiB,3,10vus
