timestamp,container,cpu_percent,mem_usage,run_number,scenario
2026-04-14 10:55:05,docker_webui_1,204.59%,589.3MiB / 7.751GiB,1,baseline
2026-04-14 10:55:05,docker_recommender_1,10.63%,586.8MiB / 7.751GiB,1,baseline
2026-04-14 10:55:05,docker_auth_2,4.90%,553.9MiB / 7.751GiB,1,baseline
2026-04-14 10:55:05,docker_registry_1,3.28%,227.6MiB / 7.751GiB,1,baseline
2026-04-14 10:55:05,docker_recommender_2,4.93%,668.1MiB / 7.751GiB,1,baseline
2026-04-14 10:55:05,docker_auth_1,9.70%,493.8MiB / 7.751GiB,1,baseline
2026-04-14 10:55:05,docker_persistence_1,40.85%,621.6MiB / 7.751GiB,1,baseline
2026-04-14 10:55:05,docker_image_2,0.39%,678.7MiB / 7.751GiB,1,baseline
2026-04-14 10:55:05,docker_image_1,4.76%,629.6MiB / 7.751GiB,1,baseline
2026-04-14 10:55:05,docker_db_1,0.10%,100.2MiB / 7.751GiB,1,baseline
2026-04-14 10:55:18,docker_webui_1,150.14%,760.5MiB / 7.751GiB,1,baseline
2026-04-14 10:55:18,docker_recommender_1,13.32%,585MiB / 7.751GiB,1,baseline
2026-04-14 10:55:18,docker_auth_2,3.00%,566MiB / 7.751GiB,1,baseline
2026-04-14 10:55:18,docker_registry_1,4.48%,220.5MiB / 7.751GiB,1,baseline
2026-04-14 10:55:18,docker_recommender_2,28.34%,660.2MiB / 7.751GiB,1,baseline
2026-04-14 10:55:18,docker_auth_1,59.55%,590.2MiB / 7.751GiB,1,baseline
2026-04-14 10:55:18,docker_persistence_1,130.08%,660.1MiB / 7.751GiB,1,baseline
2026-04-14 10:55:18,docker_image_2,22.83%,717.7MiB / 7.751GiB,1,baseline
2026-04-14 10:55:18,docker_image_1,3.79%,630.7MiB / 7.751GiB,1,baseline
2026-04-14 10:55:18,docker_db_1,2.15%,108.2MiB / 7.751GiB,1,baseline
2026-04-14 10:55:30,docker_webui_1,109.79%,786.3MiB / 7.751GiB,1,baseline
2026-04-14 10:55:30,docker_recommender_1,5.47%,593.3MiB / 7.751GiB,1,baseline
2026-04-14 10:55:30,docker_auth_2,2.08%,590.4MiB / 7.751GiB,1,baseline
2026-04-14 10:55:30,docker_registry_1,2.72%,220.7MiB / 7.751GiB,1,baseline
2026-04-14 10:55:30,docker_recommender_2,17.12%,665.6MiB / 7.751GiB,1,baseline
2026-04-14 10:55:30,docker_auth_1,98.18%,606.6MiB / 7.751GiB,1,baseline
2026-04-14 10:55:30,docker_persistence_1,100.69%,699.5MiB / 7.751GiB,1,baseline
2026-04-14 10:55:30,docker_image_2,93.15%,757MiB / 7.751GiB,1,baseline
2026-04-14 10:55:30,docker_image_1,2.94%,631.3MiB / 7.751GiB,1,baseline
2026-04-14 10:55:30,docker_db_1,1.27%,108.6MiB / 7.751GiB,1,baseline
2026-04-14 10:55:42,docker_webui_1,107.06%,809.3MiB / 7.751GiB,1,baseline
2026-04-14 10:55:42,docker_recommender_1,69.88%,599.9MiB / 7.751GiB,1,baseline
2026-04-14 10:55:42,docker_auth_2,0.33%,618.6MiB / 7.751GiB,1,baseline
2026-04-14 10:55:42,docker_registry_1,2.90%,220.8MiB / 7.751GiB,1,baseline
